date,tests,normal_beds,ICU_beds,state
2021-10-06,20624639,206,84,Wien
2021-10-06,6188382,36,15,Tirol
2021-10-06,4909504,14,6,Vorarlberg
2021-10-06,12561427,87,24,Steiermark
2021-10-06,4314091,48,11,Kärnten
2021-10-06,14688226,116,38,Oberösterreich
2021-10-06,16522678,79,33,Niederösterreich
2021-10-06,3071452,16,2,Burgenland
2021-10-06,6208504,32,8,Salzburg
2021-10-07,20781565,191,88,Wien
2021-10-07,4920736,13,6,Vorarlberg
2021-10-07,6193940,39,12,Tirol
2021-10-07,12595975,81,23,Steiermark
2021-10-07,89521958,624,221,Alle
2021-10-07,14743316,113,36,Oberösterreich
2021-10-07,16556955,83,35,Niederösterreich
2021-10-07,4424830,55,11,Kärnten
2021-10-07,3075070,17,1,Burgenland
2021-10-07,6229571,32,9,Salzburg
2021-10-08,89792069,624,221,Alle
2021-10-08,20893884,191,88,Wien
2021-10-08,4931691,11,5,Vorarlberg
2021-10-08,6200195,37,10,Tirol
2021-10-08,12631506,82,24,Steiermark
2021-10-08,6249599,32,10,Salzburg
2021-10-08,16590454,86,37,Niederösterreich
2021-10-08,4425733,57,11,Kärnten
2021-10-08,3080378,17,1,Burgenland
2021-10-08,14788629,111,35,Oberösterreich
2021-10-09,6206877,36,12,Tirol
2021-10-09,90079511,603,218,Alle
2021-10-09,4945650,11,5,Vorarlberg
2021-10-09,12673163,82,22,Steiermark
2021-10-09,20982018,184,87,Wien
2021-10-09,14843267,106,35,Oberösterreich
2021-10-09,16631471,84,35,Niederösterreich
2021-10-09,4434697,54,12,Kärnten
2021-10-09,3087422,14,1,Burgenland
2021-10-09,6274946,32,9,Salzburg
2021-10-10,90377770,601,221,Alle
2021-10-10,21056691,169,92,Wien
2021-10-10,4961531,13,5,Vorarlberg
2021-10-10,6214094,41,12,Tirol
2021-10-10,12719455,84,22,Steiermark
2021-10-10,6304475,31,9,Salzburg
2021-10-10,14907321,109,33,Oberösterreich
2021-10-10,16686269,86,35,Niederösterreich
2021-10-10,4435247,56,12,Kärnten
2021-10-10,3092687,12,1,Burgenland
2021-10-11,21111744,170,80,Wien
2021-10-11,4973586,17,4,Vorarlberg
2021-10-11,90613959,637,212,Alle
2021-10-11,6220665,47,14,Tirol
2021-10-11,12750418,96,22,Steiermark
2021-10-11,16737009,91,35,Niederösterreich
2021-10-11,14963423,112,33,Oberösterreich
2021-10-11,4435926,61,13,Kärnten
2021-10-11,3095894,13,1,Burgenland
2021-10-11,6325294,30,10,Salzburg
2021-10-12,90965763,662,218,Alle
2021-10-12,3101880,14,1,Burgenland
2021-10-12,4443051,54,14,Kärnten
2021-10-12,16775556,105,35,Niederösterreich
2021-10-12,15013938,119,33,Oberösterreich
2021-10-12,6352253,32,9,Salzburg
2021-10-12,12787407,96,21,Steiermark
2021-10-12,6226056,44,16,Tirol
2021-10-12,4985079,17,2,Vorarlberg
2021-10-12,21280543,181,87,Wien
2021-10-13,4995756,17,2,Vorarlberg
2021-10-13,6242087,43,18,Tirol
2021-10-13,91294829,649,218,Alle
2021-10-13,21399453,172,86,Wien
2021-10-13,12860683,95,24,Steiermark
2021-10-13,6373460,35,10,Salzburg
2021-10-13,15059006,122,28,Oberösterreich
2021-10-13,16814733,106,33,Niederösterreich
2021-10-13,4444567,49,17,Kärnten
2021-10-13,3105084,10,0,Burgenland
2021-10-14,21560933,179,83,Wien
2021-10-14,5006902,15,2,Vorarlberg
2021-10-14,6247293,45,14,Tirol
2021-10-14,12895594,95,25,Steiermark
2021-10-14,91722270,656,217,Alle
2021-10-14,15112361,116,31,Oberösterreich
2021-10-14,16842583,111,32,Niederösterreich
2021-10-14,4552479,49,17,Kärnten
2021-10-14,3109749,11,0,Burgenland
2021-10-14,6394376,35,13,Salzburg
2021-10-15,92003120,659,219,Alle
2021-10-15,21680550,183,81,Wien
2021-10-15,5018164,16,3,Vorarlberg
2021-10-15,6254393,46,12,Tirol
2021-10-15,12928009,99,26,Steiermark
2021-10-15,6413350,34,13,Salzburg
2021-10-15,16884855,116,34,Niederösterreich
2021-10-15,4553305,44,15,Kärnten
2021-10-15,3112432,9,4,Burgenland
2021-10-15,15158062,112,31,Oberösterreich
2021-10-16,6262076,49,12,Tirol
2021-10-16,21801851,179,78,Wien
2021-10-16,5032127,13,3,Vorarlberg
2021-10-16,12964880,87,26,Steiermark
2021-10-16,92324938,658,218,Alle
2021-10-16,15211571,128,32,Oberösterreich
2021-10-16,3121462,4,4,Burgenland
2021-10-16,6441038,33,11,Salzburg
2021-10-16,16928121,124,36,Niederösterreich
2021-10-16,4561812,41,16,Kärnten
2021-10-17,92623066,653,220,Alle
2021-10-17,21883260,165,78,Wien
2021-10-17,5047274,12,3,Vorarlberg
2021-10-17,13020016,91,27,Steiermark
2021-10-17,6268556,53,12,Tirol
2021-10-17,15273302,139,33,Oberösterreich
2021-10-17,16974530,114,38,Niederösterreich
2021-10-17,4562340,39,15,Kärnten
2021-10-17,3124967,6,4,Burgenland
2021-10-17,6468821,34,10,Salzburg
2021-10-18,92871473,697,220,Alle
2021-10-18,21952963,174,80,Wien
2021-10-18,5059071,12,3,Vorarlberg
2021-10-18,6276096,50,14,Tirol
2021-10-18,13055100,96,28,Steiermark
2021-10-18,6490492,40,10,Salzburg
2021-10-18,17018318,123,37,Niederösterreich
2021-10-18,4563048,45,15,Kärnten
2021-10-18,3128190,7,1,Burgenland
2021-10-18,15328195,150,32,Oberösterreich
2021-10-19,93236363,730,217,Alle
2021-10-19,22140441,189,77,Wien
2021-10-19,5070748,8,3,Vorarlberg
2021-10-19,6276096,56,10,Tirol
2021-10-19,13090903,99,26,Steiermark
2021-10-19,6518907,45,13,Salzburg
2021-10-19,17063131,126,39,Niederösterreich
2021-10-19,4567382,46,18,Kärnten
2021-10-19,3133011,7,2,Burgenland
2021-10-19,15375744,154,29,Oberösterreich
2021-10-20,6289007,56,12,Tirol
2021-10-20,22263218,196,76,Wien
2021-10-20,5081435,7,3,Vorarlberg
2021-10-20,13165412,102,25,Steiermark
2021-10-20,93571738,745,218,Alle
2021-10-20,15426356,156,31,Oberösterreich
2021-10-20,3135860,7,1,Burgenland
2021-10-20,6539131,43,13,Salzburg
2021-10-20,17098479,129,40,Niederösterreich
2021-10-20,4572840,49,17,Kärnten
2021-10-21,3139198,8,2,Burgenland
2021-10-21,4673453,50,16,Kärnten
2021-10-21,17145124,132,38,Niederösterreich
2021-10-21,15481035,173,29,Oberösterreich
2021-10-21,6566082,50,14,Salzburg
2021-10-21,13200327,104,28,Steiermark
2021-10-21,6307111,60,13,Tirol
2021-10-21,5093003,4,3,Vorarlberg
2021-10-21,22421570,186,77,Wien
2021-10-21,94026903,767,220,Alle
2021-10-22,94311747,795,220,Alle
2021-10-22,22525612,181,75,Wien
2021-10-22,5104144,5,3,Vorarlberg
2021-10-22,13239058,105,27,Steiermark
2021-10-22,6314603,66,14,Tirol
2021-10-22,15526885,177,32,Oberösterreich
2021-10-22,3152871,10,2,Burgenland
2021-10-22,6589814,56,11,Salzburg
2021-10-22,17184198,136,40,Niederösterreich
2021-10-22,4674562,59,16,Kärnten
2021-10-23,94627736,809,229,Alle
2021-10-23,22629170,183,84,Wien
2021-10-23,5118236,6,3,Vorarlberg
2021-10-23,13284978,111,28,Steiermark
2021-10-23,6324026,64,15,Tirol
2021-10-23,15582379,174,32,Oberösterreich
2021-10-23,17229035,145,40,Niederösterreich
2021-10-23,4679385,61,14,Kärnten
2021-10-23,3161759,13,1,Burgenland
2021-10-23,6618768,52,12,Salzburg
2021-10-24,94941975,832,226,Alle
2021-10-24,22713854,183,74,Wien
2021-10-24,5133157,6,3,Vorarlberg
2021-10-24,6331933,67,16,Tirol
2021-10-24,13335365,110,31,Steiermark
2021-10-24,6652040,58,12,Salzburg
2021-10-24,17282347,148,44,Niederösterreich
2021-10-24,3167118,11,3,Burgenland
2021-10-24,15643295,184,31,Oberösterreich
2021-10-24,4682866,65,12,Kärnten
2021-10-25,3170388,20,2,Burgenland
2021-10-25,4686314,73,14,Kärnten
2021-10-25,17333233,162,45,Niederösterreich
2021-10-25,15699772,204,37,Oberösterreich
2021-10-25,6675755,60,15,Salzburg
2021-10-25,6340079,67,16,Tirol
2021-10-25,5145195,8,2,Vorarlberg
2021-10-25,22765321,181,80,Wien
2021-10-25,95187771,903,240,Alle
2021-10-25,13371714,128,29,Steiermark
2021-10-26,95541800,941,253,Alle
2021-10-26,13425226,125,34,Steiermark
2021-10-26,22861981,186,82,Wien
2021-10-26,5157889,11,2,Vorarlberg
2021-10-26,6359670,69,17,Tirol
2021-10-26,6709469,60,15,Salzburg
2021-10-26,17386062,180,47,Niederösterreich
2021-10-26,4689009,73,14,Kärnten
2021-10-26,3182781,18,3,Burgenland
2021-10-26,15769713,219,39,Oberösterreich
2021-10-27,95810399,1007,256,Alle
2021-10-27,22926575,186,83,Wien
2021-10-27,5170016,18,4,Vorarlberg
2021-10-27,6367686,65,17,Tirol
2021-10-27,13469105,133,37,Steiermark
2021-10-27,6737197,58,12,Salzburg
2021-10-27,17439778,194,45,Niederösterreich
2021-10-27,4692552,81,18,Kärnten
2021-10-27,3186822,19,2,Burgenland
2021-10-27,15820668,253,38,Oberösterreich
2021-10-28,6376035,72,20,Tirol
2021-10-28,23037437,195,83,Wien
2021-10-28,5182588,26,2,Vorarlberg
2021-10-28,96262394,1044,264,Alle
2021-10-28,13540767,146,36,Steiermark
2021-10-28,15888392,246,44,Oberösterreich
2021-10-28,3194230,17,3,Burgenland
2021-10-28,6762893,64,12,Salzburg
2021-10-28,17494065,198,47,Niederösterreich
2021-10-28,4785987,80,17,Kärnten
2021-10-29,3198185,21,3,Burgenland
2021-10-29,4787752,92,18,Kärnten
2021-10-29,17540989,204,53,Niederösterreich
2021-10-29,15945230,270,51,Oberösterreich
2021-10-29,6791668,77,12,Salzburg
2021-10-29,13584678,150,35,Steiermark
2021-10-29,6383536,62,20,Tirol
2021-10-29,5195154,28,2,Vorarlberg
2021-10-29,23148129,197,85,Wien
2021-10-29,96575321,1101,279,Alle
2021-10-30,96913741,1121,283,Alle
2021-10-30,23235629,211,81,Wien
2021-10-30,5209129,25,4,Vorarlberg
2021-10-30,13636079,153,40,Steiermark
2021-10-30,6393555,70,21,Tirol
2021-10-30,16011294,255,52,Oberösterreich
2021-10-30,17607188,216,51,Niederösterreich
2021-10-30,4789144,98,18,Kärnten
2021-10-30,3209588,18,5,Burgenland
2021-10-30,6822135,75,11,Salzburg
2021-10-31,97254602,1181,293,Alle
2021-10-31,23334330,221,86,Wien
2021-10-31,5223677,29,4,Vorarlberg
2021-10-31,6401948,74,23,Tirol
2021-10-31,13688518,160,41,Steiermark
2021-10-31,6855801,75,12,Salzburg
2021-10-31,17665463,216,51,Niederösterreich
2021-10-31,4795173,99,17,Kärnten
2021-10-31,3212999,23,4,Burgenland
2021-10-31,16076693,284,55,Oberösterreich
2021-11-01,6410093,80,23,Tirol
2021-11-01,97531102,1260,308,Alle
2021-11-01,23389206,218,90,Wien
2021-11-01,5235619,37,4,Vorarlberg
2021-11-01,13731693,175,42,Steiermark
2021-11-01,3216513,21,4,Burgenland
2021-11-01,16143528,323,57,Oberösterreich
2021-11-01,17720008,231,55,Niederösterreich
2021-11-01,4801002,96,19,Kärnten
2021-11-01,6883440,79,14,Salzburg
2021-11-02,23467266,226,103,Wien
2021-11-02,5248174,42,5,Vorarlberg
2021-11-02,6422593,90,23,Tirol
2021-11-02,13772660,196,45,Steiermark
2021-11-02,97837484,1372,329,Alle
2021-11-02,16217627,348,59,Oberösterreich
2021-11-02,17777799,244,55,Niederösterreich
2021-11-02,4803126,98,22,Kärnten
2021-11-02,3220759,26,4,Burgenland
2021-11-02,6907480,102,13,Salzburg
2021-11-03,98418811,1436,344,Alle
2021-11-03,23639958,251,95,Wien
2021-11-03,5267387,43,7,Vorarlberg
2021-11-03,6432860,93,26,Tirol
2021-11-03,13867663,205,52,Steiermark
2021-11-03,6957249,105,15,Salzburg
2021-11-03,17868237,271,65,Niederösterreich
2021-11-03,4811930,91,23,Kärnten
2021-11-03,3233425,29,3,Burgenland
2021-11-03,16340102,348,58,Oberösterreich
2021-11-04,6443009,92,25,Tirol
2021-11-04,23862973,250,99,Wien
2021-11-04,5284911,40,9,Vorarlberg
2021-11-04,13929762,197,62,Steiermark
2021-11-04,98968990,1475,362,Alle
2021-11-04,16450678,364,62,Oberösterreich
2021-11-04,17938778,285,64,Niederösterreich
2021-11-04,4820807,103,22,Kärnten
2021-11-04,3238936,34,3,Burgenland
2021-11-04,6999136,110,16,Salzburg
2021-11-05,99442292,1483,366,Alle
2021-11-05,24030602,255,93,Wien
2021-11-05,5302034,40,8,Vorarlberg
2021-11-05,6453312,92,29,Tirol
2021-11-05,13991303,207,63,Steiermark
2021-11-05,4823398,106,22,Kärnten
2021-11-05,16550120,351,64,Oberösterreich
2021-11-05,18008516,290,63,Niederösterreich
2021-11-05,7036044,112,21,Salzburg
2021-11-05,3246963,30,3,Burgenland
2021-11-06,99857207,1520,354,Alle
2021-11-06,24167488,270,79,Wien
2021-11-06,5318632,39,7,Vorarlberg
2021-11-06,6463859,99,28,Tirol
2021-11-06,14032909,212,59,Steiermark
2021-11-06,16637553,344,64,Oberösterreich
2021-11-06,18082252,303,69,Niederösterreich
2021-11-06,4825373,108,23,Kärnten
2021-11-06,3257357,31,3,Burgenland
2021-11-06,7071784,114,22,Salzburg
2021-11-07,6472657,104,29,Tirol
2021-11-07,100254475,1570,367,Alle
2021-11-07,24276884,259,84,Wien
2021-11-07,5333608,44,8,Vorarlberg
2021-11-07,14102367,223,59,Steiermark
2021-11-07,3267806,35,3,Burgenland
2021-11-07,16711252,376,69,Oberösterreich
2021-11-07,18145213,299,66,Niederösterreich
2021-11-07,4836903,110,26,Kärnten
2021-11-07,7107785,120,23,Salzburg
2021-11-08,6487211,108,32,Tirol
2021-11-08,100635445,1664,382,Alle
2021-11-08,24382203,255,86,Wien
2021-11-08,5345444,53,8,Vorarlberg
2021-11-08,14150772,242,59,Steiermark
2021-11-08,7135128,130,23,Salzburg
2021-11-08,16817061,395,77,Oberösterreich
2021-11-08,18205766,310,64,Niederösterreich
2021-11-08,4838795,130,28,Kärnten
2021-11-08,3273065,41,5,Burgenland
2021-11-09,101090403,1768,408,Alle
2021-11-09,24604582,298,89,Wien
2021-11-09,5351085,49,11,Vorarlberg
2021-11-09,6521327,125,35,Tirol
2021-11-09,14186463,235,63,Steiermark
2021-11-09,3281836,43,3,Burgenland
2021-11-09,16877030,415,79,Oberösterreich
2021-11-09,18241844,318,73,Niederösterreich
2021-11-09,4846369,148,30,Kärnten
2021-11-09,7179867,137,25,Salzburg
2021-11-10,101437402,1808,420,Alle
2021-11-10,24782476,303,89,Wien
2021-11-10,5356545,56,10,Vorarlberg
2021-11-10,6533809,118,38,Tirol
2021-11-10,14186463,237,64,Steiermark
2021-11-10,16947818,432,86,Oberösterreich
2021-11-10,18280183,324,72,Niederösterreich
2021-11-10,4848749,151,30,Kärnten
2021-11-10,3285723,44,6,Burgenland
2021-11-10,7215636,143,25,Salzburg
2021-11-11,7255994,150,21,Salzburg
2021-11-11,102163356,1851,437,Alle
2021-11-11,25023923,304,91,Wien
2021-11-11,5361944,61,8,Vorarlberg
2021-11-11,6544996,121,42,Tirol
2021-11-11,3289400,39,8,Burgenland
2021-11-11,16993952,461,89,Oberösterreich
2021-11-11,18313876,326,78,Niederösterreich
2021-11-11,5101210,157,33,Kärnten
2021-11-11,14278061,232,67,Steiermark
2021-11-12,102608572,1896,428,Alle
2021-11-12,25231747,309,91,Wien
2021-11-12,5367808,57,10,Vorarlberg
2021-11-12,6557609,120,40,Tirol
2021-11-12,14356213,251,59,Steiermark
2021-11-12,7297944,166,24,Salzburg
2021-11-12,18345278,330,76,Niederösterreich
2021-11-12,5120178,157,32,Kärnten
2021-11-12,3295668,43,7,Burgenland
2021-11-12,17036127,463,89,Oberösterreich
2021-11-13,102990106,1877,417,Alle
2021-11-13,25421387,304,89,Wien
2021-11-13,5372734,55,11,Vorarlberg
2021-11-13,6571248,130,38,Tirol
2021-11-13,14392508,252,59,Steiermark
2021-11-13,17079123,436,85,Oberösterreich
2021-11-13,18378067,328,76,Niederösterreich
2021-11-13,5136111,156,31,Kärnten
2021-11-13,3308189,44,7,Burgenland
2021-11-13,7330739,172,21,Salzburg
2021-11-14,6583645,140,38,Tirol
2021-11-14,103313519,1919,433,Alle
2021-11-14,25598185,293,96,Wien
2021-11-14,5376589,58,12,Vorarlberg
2021-11-14,14409834,252,61,Steiermark
2021-11-14,7369269,174,22,Salzburg
2021-11-14,17117177,449,92,Oberösterreich
2021-11-14,18406400,340,78,Niederösterreich
2021-11-14,5137019,167,30,Kärnten
2021-11-14,3315401,46,4,Burgenland
2021-11-15,103713317,2069,456,Alle
2021-11-15,25763477,293,97,Wien
2021-11-15,5380312,73,16,Vorarlberg
2021-11-15,6598291,149,38,Tirol
2021-11-15,14502388,294,65,Steiermark
2021-11-15,7403150,168,31,Salzburg
2021-11-15,17165517,477,93,Oberösterreich
2021-11-15,18437704,365,79,Niederösterreich
2021-11-15,5139268,194,31,Kärnten
2021-11-15,3323210,56,6,Burgenland
2021-11-16,104177857,2118,466,Alle
2021-11-16,26001271,274,90,Wien
2021-11-16,5386990,80,15,Vorarlberg
2021-11-16,6632569,156,39,Tirol
2021-11-16,14524122,298,70,Steiermark
2021-11-16,7444556,169,31,Salzburg
2021-11-16,17232699,513,97,Oberösterreich
2021-11-16,18474759,390,83,Niederösterreich
2021-11-16,5149249,186,33,Kärnten
2021-11-16,3331642,52,8,Burgenland
2021-11-17,104771291,2258,486,Alle
2021-11-17,26344250,314,98,Wien
2021-11-17,5393329,78,16,Vorarlberg
2021-11-17,6648615,146,36,Tirol
2021-11-17,14598880,305,73,Steiermark
2021-11-17,7490251,178,32,Salzburg
2021-11-17,17289821,539,106,Oberösterreich
2021-11-17,18516341,430,84,Niederösterreich
2021-11-17,5153192,201,34,Kärnten
2021-11-17,3336612,67,7,Burgenland
2021-11-18,105325185,2329,508,Alle
2021-11-18,26608839,326,101,Wien
2021-11-18,5400212,79,16,Vorarlberg
2021-11-18,6664904,158,38,Tirol
2021-11-18,7535988,180,31,Salzburg
2021-11-18,18551139,441,92,Niederösterreich
2021-11-18,17370333,537,106,Oberösterreich
2021-11-18,5183352,210,35,Kärnten
2021-11-18,3346659,72,9,Burgenland
2021-11-18,14663759,326,80,Steiermark
2021-11-19,105877454,2364,514,Alle
2021-11-19,3358872,69,9,Burgenland
2021-11-19,5200744,219,35,Kärnten
2021-11-19,18582884,449,95,Niederösterreich
2021-11-19,17426088,534,109,Oberösterreich
2021-11-19,7582923,174,32,Salzburg
2021-11-19,14719491,346,73,Steiermark
2021-11-19,6682343,160,38,Tirol
2021-11-19,5406706,82,17,Vorarlberg
2021-11-19,26917403,331,106,Wien
2021-11-20,5412739,80,16,Vorarlberg
2021-11-20,6696195,164,40,Tirol
2021-11-20,106308001,2347,525,Alle
2021-11-20,27164080,343,106,Wien
2021-11-20,14743558,331,72,Steiermark
2021-11-20,3368444,67,8,Burgenland
2021-11-20,17474702,513,117,Oberösterreich
2021-11-20,18619564,441,94,Niederösterreich
2021-11-20,5210162,229,38,Kärnten
2021-11-20,7618557,179,34,Salzburg
2021-11-21,106832204,2425,533,Alle
2021-11-21,27495650,359,107,Wien
2021-11-21,5417022,74,18,Vorarlberg
2021-11-21,6709923,179,41,Tirol
2021-11-21,14783583,338,69,Steiermark
2021-11-21,7647080,185,38,Salzburg
2021-11-21,17527606,553,116,Oberösterreich
2021-11-21,18647984,427,95,Niederösterreich
2021-11-21,5224487,235,40,Kärnten
2021-11-21,3378869,75,9,Burgenland
2021-11-22,107187151,2561,572,Alle
2021-11-22,27672498,344,113,Wien
2021-11-22,5421735,92,23,Vorarlberg
2021-11-22,6729635,206,44,Tirol
2021-11-22,14808691,373,75,Steiermark
2021-11-22,17580859,583,123,Oberösterreich
2021-11-22,18680927,452,103,Niederösterreich
2021-11-22,5230627,244,43,Kärnten
2021-11-22,3383075,76,10,Burgenland
2021-11-22,7679104,191,38,Salzburg
2021-11-23,7703816,205,45,Salzburg
2021-11-23,3388215,74,13,Burgenland
2021-11-23,5237058,237,43,Kärnten
2021-11-23,18718043,474,107,Niederösterreich
2021-11-23,17641473,572,122,Oberösterreich
2021-11-23,14878418,371,73,Steiermark
2021-11-23,6748791,203,42,Tirol
2021-11-23,5429380,93,22,Vorarlberg
2021-11-23,27870912,341,116,Wien
2021-11-23,107616106,2570,583,Alle
2021-11-24,5436478,99,21,Vorarlberg
2021-11-24,6762679,203,46,Tirol
2021-11-24,107984174,2639,596,Alle
2021-11-24,27985635,363,110,Wien
2021-11-24,14942558,356,74,Steiermark
2021-11-24,3405359,79,14,Burgenland
2021-11-24,17694875,576,123,Oberösterreich
2021-11-24,18758223,482,109,Niederösterreich
2021-11-24,5251291,275,49,Kärnten
2021-11-24,7747076,206,50,Salzburg
2021-11-25,108603828,2658,615,Alle
2021-11-25,28307376,385,113,Wien
2021-11-25,5443475,94,24,Vorarlberg
2021-11-25,6793680,220,45,Tirol
2021-11-25,14991127,366,75,Steiermark
2021-11-25,17772313,576,124,Oberösterreich
2021-11-25,18790372,461,114,Niederösterreich
2021-11-25,5303658,272,60,Kärnten
2021-11-25,3415047,82,15,Burgenland
2021-11-25,7786780,202,45,Salzburg
2021-11-26,6810151,226,47,Tirol
2021-11-26,109210004,2658,612,Alle
2021-11-26,28692304,392,111,Wien
2021-11-26,5449988,101,24,Vorarlberg
2021-11-26,15065009,366,76,Steiermark
2021-11-26,3421046,88,14,Burgenland
2021-11-26,17822279,560,127,Oberösterreich
2021-11-26,18818024,454,113,Niederösterreich
2021-11-26,5312800,264,53,Kärnten
2021-11-26,7818403,207,47,Salzburg
2021-11-27,6821372,229,55,Tirol
2021-11-27,109556932,2606,615,Alle
2021-11-27,28862813,413,107,Wien
2021-11-27,5455539,103,24,Vorarlberg
2021-11-27,15094549,319,81,Steiermark
2021-11-27,7842248,217,42,Salzburg
2021-11-27,17869565,546,126,Oberösterreich
2021-11-27,18844195,437,111,Niederösterreich
2021-11-27,5332330,256,55,Kärnten
2021-11-27,3434321,86,14,Burgenland
2021-11-28,28982367,399,104,Wien
2021-11-28,5460154,102,25,Vorarlberg
2021-11-28,6830761,230,56,Tirol
2021-11-28,15132973,342,79,Steiermark
2021-11-28,109825145,2624,623,Alle
2021-11-28,17910417,550,128,Oberösterreich
2021-11-28,18864964,420,114,Niederösterreich
2021-11-28,5337043,276,58,Kärnten
2021-11-28,3441444,88,14,Burgenland
2021-11-28,7865022,217,45,Salzburg
2021-11-29,110110679,2767,630,Alle
2021-11-29,29133800,412,104,Wien
2021-11-29,5465238,109,24,Vorarlberg
2021-11-29,6850109,255,62,Tirol
2021-11-29,15139705,372,81,Steiermark
2021-11-29,7887885,218,46,Salzburg
2021-11-29,18888889,439,110,Niederösterreich
2021-11-29,5343729,294,58,Kärnten
2021-11-29,3445188,95,14,Burgenland
2021-11-29,17956136,573,131,Oberösterreich
2021-11-30,6864772,238,66,Tirol
2021-11-30,29390581,448,112,Wien
2021-11-30,5471923,122,23,Vorarlberg
2021-11-30,15193989,377,84,Steiermark
2021-11-30,110579782,2769,646,Alle
2021-11-30,18006009,522,134,Oberösterreich
2021-11-30,3454981,96,11,Burgenland
2021-11-30,7914357,220,44,Salzburg
2021-11-30,18920746,472,110,Niederösterreich
2021-11-30,5362424,274,62,Kärnten
2021-12-01,111071336,2651,651,Alle
2021-12-01,29664779,429,114,Wien
2021-12-01,5478993,119,24,Vorarlberg
2021-12-01,15253609,360,85,Steiermark
2021-12-01,6891703,215,68,Tirol
2021-12-01,18053117,504,138,Oberösterreich
2021-12-01,18945508,460,107,Niederösterreich
2021-12-01,5366660,268,60,Kärnten
2021-12-01,3463282,86,12,Burgenland
2021-12-01,7953685,210,43,Salzburg
2021-12-02,111537645,2547,640,Alle
2021-12-02,29924374,417,115,Wien
2021-12-02,5485620,108,22,Vorarlberg
2021-12-02,6901229,207,71,Tirol
2021-12-02,15275721,336,85,Steiermark
2021-12-02,7983500,201,43,Salzburg
2021-12-02,18981307,456,101,Niederösterreich
2021-12-02,5379269,253,60,Kärnten
2021-12-02,3470103,84,14,Burgenland
2021-12-02,18136522,485,129,Oberösterreich
2021-12-03,111937966,2530,642,Alle
2021-12-03,30134804,427,110,Wien
2021-12-03,5491141,113,24,Vorarlberg
2021-12-03,6914023,210,69,Tirol
2021-12-03,15332383,336,87,Steiermark
2021-12-03,8008703,196,47,Salzburg
2021-12-03,19006895,447,104,Niederösterreich
2021-12-03,5407987,248,64,Kärnten
2021-12-03,3475446,93,14,Burgenland
2021-12-03,18166584,460,123,Oberösterreich
2021-12-04,6924999,194,67,Tirol
2021-12-04,30273352,418,115,Wien
2021-12-04,5494331,107,25,Vorarlberg
2021-12-04,15366648,300,90,Steiermark
2021-12-04,112234412,2424,652,Alle
2021-12-04,18210940,443,123,Oberösterreich
2021-12-04,3484093,87,16,Burgenland
2021-12-04,8026467,184,48,Salzburg
2021-12-04,19029824,445,105,Niederösterreich
