date,state,population,cases,recovered,dead
2021-07-22,Salzburg,560710,50136,48867,727
2021-07-22,Niederösterreich,1690879,108347,105524,2278
2021-07-22,Burgenland,296010,18100,17596,406
2021-07-22,Oberösterreich,1495608,116899,114044,2014
2021-07-22,Kärnten,562089,39846,38590,1066
2021-07-23,Burgenland,296010,18104,17601,406
2021-07-23,Kärnten,562089,39869,38604,1066
2021-07-23,Niederösterreich,1690879,108394,105562,2279
2021-07-23,Oberösterreich,1495608,116958,114076,2014
2021-07-23,Salzburg,560710,50170,48890,727
2021-07-23,Tirol,760105,62964,61572,932
2021-07-23,Vorarlberg,399237,30196,29610,379
2021-07-23,Wien,1920949,140148,134265,2748
2021-07-23,Österreich,8932664,646598,627024,13000
2021-07-23,Steiermark,1247077,79794,76843,2449
2021-07-24,Österreich,8932664,646923,627277,13001
2021-07-24,Steiermark,1247077,79812,76880,2450
2021-07-24,Wien,1920949,140264,134301,2748
2021-07-24,Vorarlberg,399237,30211,29619,379
2021-07-24,Tirol,760105,63005,61603,932
2021-07-24,Salzburg,560710,50220,48930,727
2021-07-24,Niederösterreich,1690879,108437,105600,2279
2021-07-24,Kärnten,562089,39877,38619,1066
2021-07-24,Burgenland,296010,18106,17608,406
2021-07-24,Oberösterreich,1495608,116990,114116,2014
2021-07-25,Österreich,8932664,647239,627472,13004
2021-07-25,Wien,1920949,140357,134345,2749
2021-07-25,Vorarlberg,399237,30239,29620,379
2021-07-25,Tirol,760105,63045,61623,932
2021-07-25,Steiermark,1247077,79830,76908,2450
2021-07-25,Salzburg,560710,50242,48960,728
2021-07-25,Niederösterreich,1690879,108487,105631,2280
2021-07-25,Kärnten,562089,39897,38622,1066
2021-07-25,Burgenland,296010,18112,17611,406
2021-07-25,Oberösterreich,1495608,117029,114151,2014
2021-07-26,Tirol,760105,63065,61644,932
2021-07-26,Wien,1920949,140445,134404,2750
2021-07-26,Vorarlberg,399237,30252,29635,379
2021-07-26,Steiermark,1247077,79868,76937,2450
2021-07-26,Österreich,8932664,647604,627730,13006
2021-07-26,Oberösterreich,1495608,117080,114192,2014
2021-07-26,Burgenland,296010,18118,17618,406
2021-07-26,Salzburg,560710,50304,49001,728
2021-07-26,Niederösterreich,1690879,108547,105660,2281
2021-07-26,Kärnten,562089,39924,38638,1066
2021-07-27,Burgenland,296010,18137,17622,406
2021-07-27,Kärnten,562089,39955,38646,1067
2021-07-27,Niederösterreich,1690879,108609,105702,2281
2021-07-27,Oberösterreich,1495608,117187,114233,2014
2021-07-27,Salzburg,560710,50345,49048,728
2021-07-27,Steiermark,1247077,79944,76985,2450
2021-07-27,Tirol,760105,63127,61663,932
2021-07-27,Vorarlberg,399237,30269,29657,379
2021-07-27,Wien,1920949,140577,134454,2750
2021-07-27,Österreich,8932664,648151,628011,13007
2021-07-28,Österreich,8932664,648657,628330,13007
2021-07-28,Wien,1920949,140746,134537,2750
2021-07-28,Vorarlberg,399237,30279,29659,379
2021-07-28,Tirol,760105,63162,61688,932
2021-07-28,Steiermark,1247077,80006,77030,2450
2021-07-28,Oberösterreich,1495608,117275,114296,2014
2021-07-28,Niederösterreich,1690879,108681,105733,2281
2021-07-28,Kärnten,562089,39982,38660,1067
2021-07-28,Burgenland,296010,18147,17630,406
2021-07-28,Salzburg,560710,50378,49096,728
2021-07-29,Österreich,8932664,649189,628615,13009
2021-07-29,Wien,1920949,140897,134610,2750
2021-07-29,Vorarlberg,399237,30302,29677,379
2021-07-29,Tirol,760105,63212,61717,933
2021-07-29,Steiermark,1247077,80076,77054,2450
2021-07-29,Salzburg,560710,50431,49134,728
2021-07-29,Niederösterreich,1690879,108746,105765,2282
2021-07-29,Kärnten,562089,40014,38685,1067
2021-07-29,Burgenland,296010,18156,17635,406
2021-07-29,Oberösterreich,1495608,117354,114337,2014
2021-07-30,Österreich,8932664,649732,628992,13012
2021-07-30,Wien,1920949,141065,134685,2750
2021-07-30,Vorarlberg,399237,30334,29697,379
2021-07-30,Steiermark,1247077,80145,77100,2450
2021-07-30,Tirol,760105,63251,61757,934
2021-07-30,Oberösterreich,1495608,117440,114404,2014
2021-07-30,Burgenland,296010,18164,17642,406
2021-07-30,Salzburg,560710,50470,49200,728
2021-07-30,Niederösterreich,1690879,108830,105797,2284
2021-07-30,Kärnten,562089,40032,38709,1067
2021-07-31,Burgenland,296010,18167,17643,407
2021-07-31,Kärnten,562089,40067,38729,1068
2021-07-31,Niederösterreich,1690879,108897,105833,2285
2021-07-31,Oberösterreich,1495608,117489,114450,2014
2021-07-31,Salzburg,560710,50510,49253,728
2021-07-31,Steiermark,1247077,80195,77138,2450
2021-07-31,Tirol,760105,63289,61793,934
2021-07-31,Vorarlberg,399237,30358,29725,379
2021-07-31,Wien,1920949,141179,134764,2751
2021-07-31,Österreich,8932664,650152,629329,13016
2021-08-01,Österreich,8932664,650498,629651,13019
2021-08-01,Wien,1920949,141279,134845,2752
2021-08-01,Vorarlberg,399237,30379,29753,379
2021-08-01,Steiermark,1247077,80236,77173,2450
2021-08-01,Tirol,760105,63328,61836,934
2021-08-01,Oberösterreich,1495608,117535,114499,2015
2021-08-01,Burgenland,296010,18174,17648,407
2021-08-01,Salzburg,560710,50534,49287,728
2021-08-01,Niederösterreich,1690879,108942,105870,2286
2021-08-01,Kärnten,562089,40090,38739,1068
2021-08-02,Österreich,8932664,650900,629951,13021
2021-08-02,Wien,1920949,141365,134934,2753
2021-08-02,Vorarlberg,399237,30410,29762,379
2021-08-02,Steiermark,1247077,80285,77211,2450
2021-08-02,Tirol,760105,63381,61866,934
2021-08-02,Oberösterreich,1495608,117602,114547,2015
2021-08-02,Niederösterreich,1690879,108991,105904,2287
2021-08-02,Kärnten,562089,40113,38755,1068
2021-08-02,Burgenland,296010,18183,17649,407
2021-08-02,Salzburg,560710,50569,49322,728
2021-08-03,Österreich,8932664,651495,630340,13024
2021-08-03,Wien,1920949,141535,135038,2754
2021-08-03,Vorarlberg,399237,30446,29781,379
2021-08-03,Tirol,760105,63446,61895,934
2021-08-03,Steiermark,1247077,80340,77250,2450
2021-08-03,Salzburg,560710,50618,49392,728
2021-08-03,Niederösterreich,1690879,109067,105939,2289
2021-08-03,Burgenland,296010,18197,17659,407
2021-08-03,Oberösterreich,1495608,117706,114613,2015
2021-08-03,Kärnten,562089,40139,38772,1068
2021-08-04,Burgenland,296010,18202,17665,407
2021-08-04,Kärnten,562089,40167,38799,1068
2021-08-04,Niederösterreich,1690879,109126,105982,2289
2021-08-04,Oberösterreich,1495608,117784,114676,2016
2021-08-04,Salzburg,560710,50647,49445,728
2021-08-04,Steiermark,1247077,80395,77301,2451
2021-08-04,Tirol,760105,63515,61939,935
2021-08-04,Vorarlberg,399237,30481,29798,379
2021-08-04,Wien,1920949,141674,135140,2754
2021-08-04,Österreich,8932664,651992,630746,13027
2021-08-05,Tirol,760105,63580,61974,935
2021-08-05,Österreich,8932664,652593,631207,13032
2021-08-05,Wien,1920949,141821,135262,2755
2021-08-05,Vorarlberg,399237,30519,29840,379
2021-08-05,Steiermark,1247077,80466,77347,2451
2021-08-05,Oberösterreich,1495608,117882,114745,2018
2021-08-05,Niederösterreich,1690879,109203,106042,2291
2021-08-05,Kärnten,562089,40197,38823,1068
2021-08-05,Burgenland,296010,18205,17678,407
2021-08-05,Salzburg,560710,50719,49495,728
2021-08-06,Salzburg,560710,50757,49547,728
2021-08-06,Burgenland,296010,18215,17684,407
2021-08-06,Kärnten,562089,40235,38847,1068
2021-08-06,Niederösterreich,1690879,109287,106109,2292
2021-08-06,Oberösterreich,1495608,117982,114813,2020
2021-08-06,Steiermark,1247077,80525,77403,2451
2021-08-06,Tirol,760105,63654,62015,935
2021-08-06,Vorarlberg,399237,30540,29852,379
2021-08-06,Wien,1920949,141968,135367,2755
2021-08-06,Österreich,8932664,653164,631638,13035
2021-08-07,Tirol,760105,63725,62061,935
2021-08-07,Steiermark,1247077,80587,77470,2451
2021-08-07,Wien,1920949,142106,135463,2755
2021-08-07,Vorarlberg,399237,30578,29865,379
2021-08-07,Österreich,8932664,653727,632048,13036
2021-08-07,Salzburg,560710,50821,49575,728
2021-08-07,Niederösterreich,1690879,109365,106175,2293
2021-08-07,Burgenland,296010,18218,17688,407
2021-08-07,Oberösterreich,1495608,118070,114878,2020
2021-08-07,Kärnten,562089,40256,38872,1068
2021-08-08,Burgenland,296010,18223,17698,407
2021-08-08,Kärnten,562089,40277,38894,1068
2021-08-08,Niederösterreich,1690879,109435,106234,2293
2021-08-08,Oberösterreich,1495608,118146,114941,2020
2021-08-08,Salzburg,560710,50844,49596,728
2021-08-08,Tirol,760105,63766,62096,936
2021-08-08,Vorarlberg,399237,30600,29886,379
2021-08-08,Wien,1920949,142253,135552,2756
2021-08-08,Österreich,8932664,654163,632426,13038
2021-08-08,Steiermark,1247077,80618,77528,2451
2021-08-09,Österreich,8932664,654780,632799,13040
2021-08-09,Steiermark,1247077,80671,77569,2452
2021-08-09,Wien,1920949,142381,135618,2756
2021-08-09,Vorarlberg,399237,30643,29899,379
2021-08-09,Tirol,760105,63851,62135,936
2021-08-09,Salzburg,560710,50914,49634,728
2021-08-09,Niederösterreich,1690879,109526,106292,2294
2021-08-09,Kärnten,562089,40320,38920,1068
2021-08-09,Burgenland,296010,18234,17705,407
2021-08-09,Oberösterreich,1495608,118239,115026,2020
2021-08-10,Österreich,8932664,655654,633290,13043
2021-08-10,Wien,1920949,142621,135737,2756
2021-08-10,Vorarlberg,399237,30688,29937,379
2021-08-10,Tirol,760105,63923,62185,936
2021-08-10,Steiermark,1247077,80759,77623,2453
2021-08-10,Salzburg,560710,50985,49683,728
2021-08-10,Niederösterreich,1690879,109628,106364,2294
2021-08-10,Kärnten,562089,40372,38943,1068
2021-08-10,Burgenland,296010,18250,17713,409
2021-08-10,Oberösterreich,1495608,118427,115104,2020
2021-08-11,Tirol,760105,64009,62228,936
2021-08-11,Wien,1920949,142880,135858,2756
2021-08-11,Vorarlberg,399237,30729,29951,379
2021-08-11,Steiermark,1247077,80853,77683,2453
2021-08-11,Österreich,8932664,656513,633779,13043
2021-08-11,Oberösterreich,1495608,118580,115196,2020
2021-08-11,Burgenland,296010,18273,17722,409
2021-08-11,Salzburg,560710,51048,49726,728
2021-08-11,Niederösterreich,1690879,109735,106422,2294
2021-08-11,Kärnten,562089,40405,38992,1068
2021-08-12,Burgenland,296010,18288,17727,409
2021-08-12,Kärnten,562089,40444,39016,1068
2021-08-12,Niederösterreich,1690879,109877,106495,2294
2021-08-12,Oberösterreich,1495608,118764,115285,2021
2021-08-12,Salzburg,560710,51137,49765,728
2021-08-12,Steiermark,1247077,80959,77734,2454
2021-08-12,Tirol,760105,64110,62279,936
2021-08-12,Vorarlberg,399237,30788,29966,379
2021-08-12,Wien,1920949,143113,135968,2756
2021-08-12,Österreich,8932664,657481,634236,13045
2021-08-13,Österreich,8932664,658433,634689,13048
2021-08-13,Wien,1920949,143369,136061,2756
2021-08-13,Vorarlberg,399237,30837,30005,379
2021-08-13,Salzburg,560710,51200,49798,729
2021-08-13,Tirol,760105,64197,62344,936
2021-08-13,Steiermark,1247077,81087,77789,2455
2021-08-13,Niederösterreich,1690879,110028,106561,2295
2021-08-13,Kärnten,562089,40480,39032,1068
2021-08-13,Burgenland,296010,18307,17735,409
2021-08-13,Oberösterreich,1495608,118927,115363,2021
2021-08-14,Österreich,8932664,659265,635143,13053
2021-08-14,Wien,1920949,143618,136170,2757
2021-08-14,Vorarlberg,399237,30873,30038,379
2021-08-14,Tirol,760105,64263,62400,936
2021-08-14,Steiermark,1247077,81189,77839,2455
2021-08-14,Salzburg,560710,51264,49843,729
2021-08-14,Niederösterreich,1690879,110147,106620,2298
2021-08-14,Kärnten,562089,40523,39059,1068
2021-08-14,Burgenland,296010,18316,17741,409
2021-08-14,Oberösterreich,1495608,119071,115432,2022
2021-08-15,Österreich,8932664,660062,635575,13054
2021-08-15,Wien,1920949,143864,136272,2757
2021-08-15,Vorarlberg,399237,30906,30065,379
2021-08-15,Tirol,760105,64321,62463,936
2021-08-15,Steiermark,1247077,81281,77891,2455
2021-08-15,Oberösterreich,1495608,119196,115505,2022
2021-08-15,Burgenland,296010,18336,17745,409
2021-08-15,Salzburg,560710,51315,49881,729
2021-08-15,Niederösterreich,1690879,110283,106666,2299
2021-08-15,Kärnten,562089,40559,39086,1068
2021-08-16,Österreich,8932664,660938,636023,13054
2021-08-16,Wien,1920949,144128,136368,2757
2021-08-16,Vorarlberg,399237,30964,30084,379
2021-08-16,Steiermark,1247077,81383,77947,2455
2021-08-16,Tirol,760105,64373,62520,936
2021-08-16,Oberösterreich,1495608,119326,115585,2022
2021-08-16,Niederösterreich,1690879,110428,106723,2299
2021-08-16,Kärnten,562089,40589,39117,1068
2021-08-16,Burgenland,296010,18346,17751,409
2021-08-16,Salzburg,560710,51400,49927,729
2021-08-17,Österreich,8932664,662151,636545,13054
2021-08-17,Wien,1920949,144403,136504,2757
2021-08-17,Vorarlberg,399237,31031,30121,379
2021-08-17,Tirol,760105,64465,62585,936
2021-08-17,Steiermark,1247077,81524,78006,2455
2021-08-17,Salzburg,560710,51513,49965,729
2021-08-17,Niederösterreich,1690879,110608,106783,2299
2021-08-17,Kärnten,562089,40637,39143,1068
2021-08-17,Burgenland,296010,18389,17763,409
2021-08-17,Oberösterreich,1495608,119580,115674,2022
2021-08-18,Österreich,8932664,663444,637150,13056
2021-08-18,Wien,1920949,144814,136668,2758
2021-08-18,Vorarlberg,399237,31082,30154,379
2021-08-18,Tirol,760105,64578,62633,937
2021-08-18,Steiermark,1247077,81644,78058,2455
2021-08-18,Salzburg,560710,51608,50026,729
2021-08-18,Niederösterreich,1690879,110745,106862,2299
2021-08-18,Kärnten,562089,40684,39182,1068
2021-08-18,Burgenland,296010,18407,17769,409
2021-08-18,Oberösterreich,1495608,119881,115797,2022
2021-08-19,Österreich,8932664,664754,637749,13059
2021-08-19,Wien,1920949,145134,136824,2760
2021-08-19,Vorarlberg,399237,31154,30185,379
2021-08-19,Steiermark,1247077,81815,78124,2455
2021-08-19,Tirol,760105,64669,62699,937
2021-08-19,Oberösterreich,1495608,120174,115889,2022
2021-08-19,Burgenland,296010,18430,17778,409
2021-08-19,Salzburg,560710,51649,50090,730
2021-08-19,Niederösterreich,1690879,110992,106926,2299
2021-08-19,Kärnten,562089,40736,39233,1068
2021-08-20,Burgenland,296010,18463,17789,409
2021-08-20,Kärnten,562089,40776,39281,1068
2021-08-20,Niederösterreich,1690879,111155,107037,2300
2021-08-20,Oberösterreich,1495608,120483,116021,2022
2021-08-20,Salzburg,560710,51749,50157,730
2021-08-20,Steiermark,1247077,81973,78207,2455
2021-08-20,Tirol,760105,64758,62785,938
2021-08-20,Vorarlberg,399237,31216,30230,379
2021-08-20,Wien,1920949,145467,136987,2760
2021-08-20,Österreich,8932664,666041,638495,13061
2021-08-21,Österreich,8932664,667147,639106,13064
2021-08-21,Wien,1920949,145845,137100,2761
2021-08-21,Vorarlberg,399237,31281,30279,379
2021-08-21,Tirol,760105,64855,62857,938
2021-08-21,Steiermark,1247077,82087,78294,2456
2021-08-21,Oberösterreich,1495608,120642,116151,2022
2021-08-21,Niederösterreich,1690879,111325,107110,2300
2021-08-21,Kärnten,562089,40826,39304,1068
2021-08-21,Burgenland,296010,18481,17792,410
2021-08-21,Salzburg,560710,51804,50218,730
2021-08-22,Österreich,8932664,668130,639764,13066
2021-08-22,Wien,1920949,146181,137201,2762
2021-08-22,Vorarlberg,399237,31329,30350,379
2021-08-22,Tirol,760105,64920,62923,938
2021-08-22,Steiermark,1247077,82224,78396,2457
2021-08-22,Salzburg,560710,51832,50269,730
2021-08-22,Niederösterreich,1690879,111456,107222,2300
2021-08-22,Kärnten,562089,40869,39340,1068
2021-08-22,Burgenland,296010,18494,17810,410
2021-08-22,Oberösterreich,1495608,120824,116252,2022
2021-08-23,Österreich,8932664,669284,640445,13072
2021-08-23,Wien,1920949,146496,137298,2764
2021-08-23,Vorarlberg,399237,31399,30389,379
2021-08-23,Steiermark,1247077,82313,78490,2457
2021-08-23,Tirol,760105,65007,63011,938
2021-08-23,Oberösterreich,1495608,121029,116401,2023
2021-08-23,Burgenland,296010,18505,17820,411
2021-08-23,Salzburg,560710,51967,50349,730
2021-08-23,Niederösterreich,1690879,111662,107314,2301
2021-08-23,Kärnten,562089,40905,39372,1069
2021-08-24,Burgenland,296010,18543,17836,411
2021-08-24,Kärnten,562089,40967,39408,1069
2021-08-24,Niederösterreich,1690879,111878,107459,2301
2021-08-24,Oberösterreich,1495608,121405,116592,2023
2021-08-24,Salzburg,560710,52113,50420,731
2021-08-24,Steiermark,1247077,82482,78595,2457
2021-08-24,Tirol,760105,65080,63114,938
2021-08-24,Vorarlberg,399237,31468,30435,380
2021-08-24,Wien,1920949,146968,137473,2764
2021-08-24,Österreich,8932664,670905,641333,13074
2021-08-25,Österreich,8932664,672355,642100,13080
2021-08-25,Wien,1920949,147367,137617,2764
2021-08-25,Vorarlberg,399237,31520,30481,381
2021-08-25,Steiermark,1247077,82644,78711,2457
2021-08-25,Tirol,760105,65217,63180,940
2021-08-25,Oberösterreich,1495608,121739,116759,2024
2021-08-25,Burgenland,296010,18566,17850,411
2021-08-25,Salzburg,560710,52235,50477,731
2021-08-25,Niederösterreich,1690879,112066,107586,2303
2021-08-25,Kärnten,562089,41000,39438,1069
2021-08-26,Österreich,8932664,673759,642914,13083
2021-08-26,Wien,1920949,147766,137763,2764
2021-08-26,Vorarlberg,399237,31592,30516,381
2021-08-26,Steiermark,1247077,82809,78828,2457
2021-08-26,Tirol,760105,65317,63265,940
2021-08-26,Oberösterreich,1495608,122081,116923,2025
2021-08-26,Niederösterreich,1690879,112219,107724,2304
2021-08-26,Kärnten,562089,41052,39477,1069
2021-08-26,Burgenland,296010,18597,17864,411
2021-08-26,Salzburg,560710,52325,50553,732
2021-08-27,Österreich,8932664,675137,643846,13089
2021-08-27,Wien,1920949,148094,137923,2765
2021-08-27,Vorarlberg,399237,31653,30560,382
2021-08-27,Tirol,760105,65403,63358,940
2021-08-27,Steiermark,1247077,82951,78967,2458
2021-08-27,Salzburg,560710,52429,50628,732
2021-08-27,Niederösterreich,1690879,112471,107891,2304
2021-08-27,Burgenland,296010,18629,17884,412
2021-08-27,Oberösterreich,1495608,122397,117112,2027
2021-08-27,Kärnten,562089,41109,39522,1069
2021-08-28,Burgenland,296010,18655,17894,413
2021-08-28,Kärnten,562089,41162,39562,1069
2021-08-28,Niederösterreich,1690879,112637,108093,2306
2021-08-28,Oberösterreich,1495608,122661,117324,2028
2021-08-28,Salzburg,560710,52537,50708,732
2021-08-28,Steiermark,1247077,83100,79095,2461
2021-08-28,Tirol,760105,65506,63445,940
2021-08-28,Vorarlberg,399237,31703,30610,383
2021-08-28,Wien,1920949,148519,138060,2766
2021-08-28,Österreich,8932664,676481,644792,13098
2021-08-29,Österreich,8932664,677562,645610,13101
2021-08-29,Wien,1920949,148918,138201,2766
2021-08-29,Vorarlberg,399237,31740,30661,383
2021-08-29,Steiermark,1247077,83181,79202,2462
2021-08-29,Tirol,760105,65560,63542,940
2021-08-29,Oberösterreich,1495608,122905,117495,2029
2021-08-29,Niederösterreich,1690879,112776,108228,2306
2021-08-29,Kärnten,562089,41205,39599,1070
2021-08-29,Burgenland,296010,18690,17909,413
2021-08-29,Salzburg,560710,52586,50772,732
2021-08-30,Österreich,8932664,678843,646416,13104
2021-08-30,Wien,1920949,149224,138333,2767
2021-08-30,Vorarlberg,399237,31799,30718,383
2021-08-30,Tirol,760105,65654,63625,940
2021-08-30,Steiermark,1247077,83296,79275,2462
2021-08-30,Salzburg,560710,52747,50846,732
2021-08-30,Niederösterreich,1690879,112988,108375,2307
2021-08-30,Kärnten,562089,41244,39638,1070
2021-08-30,Burgenland,296010,18711,17932,414
2021-08-30,Oberösterreich,1495608,123179,117673,2029
2021-08-31,Vorarlberg,399237,31883,30759,383
2021-08-31,Österreich,8932664,680695,647564,13108
2021-08-31,Wien,1920949,149871,138579,2769
2021-08-31,Tirol,760105,65739,63713,940
2021-08-31,Steiermark,1247077,83449,79414,2463
2021-08-31,Salzburg,560710,52870,50938,732
2021-08-31,Oberösterreich,1495608,123533,117944,2029
2021-08-31,Niederösterreich,1690879,113277,108530,2307
2021-08-31,Kärnten,562089,41324,39711,1071
2021-08-31,Burgenland,296010,18748,17975,414
2021-09-01,Österreich,8932664,682250,648670,13112
2021-09-01,Wien,1920949,150335,138844,2769
2021-09-01,Vorarlberg,399237,31978,30846,383
2021-09-01,Tirol,760105,65887,63800,940
2021-09-01,Steiermark,1247077,83640,79582,2463
